131.56 40.89 556 -0.08 0.67 -0.59 -0.15 -0.47 -0.54 25 X Y 201707121948A
141.70 37.32 42 6.22 -0.83 -5.39 2.09 4.80 -1.88 24 X Y 201707200011A
143.47 40.09 24 2.09 -0.20 -1.88 0.83 1.84 -0.35 24 X Y 201707231535A
142.96 41.80 45 2.93 -0.73 -2.21 0.82 1.87 -1.04 24 X Y 201709100844A
144.69 38.02 17 -1.83 0.17 1.66 0.43 1.75 0.95 25 X Y 201709201637A
142.53 40.31 44 0.72 -0.01 -0.71 0.28 0.56 -0.17 25 X Y 201709262022A
144.00 37.48 14 -1.84 -0.18 2.01 0.25 0.88 1.43 25 X Y 201710060759A
141.25 37.10 53 4.48 -0.77 -3.71 1.14 2.92 -1.58 24 X Y 201710061456A
141.52 32.45 19 1.07 0.08 -1.15 -0.07 0.46 -0.03 25 X Y 201711090742A
145.01 38.07 14 -1.10 0.42 0.69 0.09 0.08 0.48 25 X Y 201711122224A
129.21 36.13 12 1.12 1.08 -2.21 -0.62 -0.82 -0.62 24 X Y 201711150529A
140.55 32.29 84 2.24 -0.04 -2.20 0.12 -6.24 -4.15 24 X Y 201711160943A
146.34 45.31 17 1.91 -0.81 -1.11 -0.87 -1.08 -0.95 24 X Y 201711292232A
132.14 30.77 12 -2.14 -0.02 2.17 0.92 0.31 0.40 24 X Y 201712201340A
142.55 41.07 44 3.97 0.16 -4.13 1.79 3.32 -1.12 25 X Y 201801241051A
141.71 37.55 38 1.75 -0.97 -0.78 3.54 1.00 -0.98 24 X Y 201802251628A
147.96 44.98 109 -0.51 0.53 -0.02 -0.89 -1.94 0.27 24 X Y 201803041952A
140.75 32.58 66 2.60 0.51 -3.11 0.66 -2.19 -2.91 24 X Y 201803251437A
132.48 35.17 18 -0.15 4.28 -4.13 -0.23 -1.18 -2.05 24 X Y 201804081632A
145.73 43.34 92 -1.39 1.36 0.04 1.94 0.66 0.76 24 X Y 201804240853A
145.49 42.72 31 3.97 -2.21 -1.75 2.08 3.75 -2.66 24 X Y 201805171842A
148.05 43.94 15 0.72 0.63 -1.35 -1.43 -1.45 0.87 24 X Y 201806020948A
131.69 31.23 37 1.97 -0.25 -1.73 0.58 1.05 -0.55 24 X Y 201806111954A
135.47 34.83 17 1.65 1.84 -3.50 0.22 -1.13 -0.87 24 X Y 201806172258A
140.56 35.11 45 0.22 0.64 -0.86 -0.11 0.30 -0.48 25 X Y 201807071123A
141.20 37.21 12 -1.74 1.22 0.51 0.26 0.62 0.85 24 X Y 201807310842A
144.01 37.87 30 -2.68 -0.20 2.88 -1.18 0.21 1.52 24 X Y 201808071512A
142.04 42.75 31 0.77 0.01 -0.78 -0.11 0.83 0.42 26 X Y 201809051807A
142.01 42.78 36 2.30 -0.28 -2.02 -0.03 -0.45 0.45 24 X Y 201809052111A
141.94 38.31 50 4.54 -0.12 -4.43 1.86 3.17 -1.20 24 X Y 201810251836A
145.68 44.59 12 3.83 -1.85 -1.98 -1.18 -1.39 -2.12 24 X Y 201810260304A
140.37 31.67 105 -0.81 1.20 -0.39 -0.03 -1.95 -0.32 24 X Y 201810290127A
145.68 44.60 12 1.06 -0.13 -0.93 -0.36 -0.41 -0.41 25 X Y 201811041926A
130.11 30.43 129 0.83 -0.23 -0.60 0.40 2.47 -0.30 24 X Y 201811201909A
143.18 41.47 12 1.53 -2.12 0.59 -0.35 -1.00 -0.31 24 X Y 201811280223A
141.83 33.98 20 3.90 -0.43 -3.46 0.51 1.33 -0.10 24 X Y 201812240018A
141.96 33.94 22 3.47 -0.57 -2.90 0.15 1.37 0.01 24 X Y 201812240043A
